date,FIAT,VOLKSWAGEN,GENERAL MOTORS,FORD,RENAULT,TOYOTA,HYUNDAI,HONDA,NISSAN,MERCEDES-BENZ
2016/2/10,242,299,283,181,124,157,241,132,37,36
2016/2/11,1208,1259,1084,735,603,652,688,417,162,122
2016/2/12,1263,1199,1307,746,462,759,881,479,240,144
2016/2/13,65,108,77,41,33,49,59,35,20,26
2016/2/14,3,1,0,0,0,0,0,0,0,0
2016/2/15,1105,1133,1525,614,523,707,684,448,285,226
2016/2/16,1142,1276,1096,692,434,668,800,470,188,161
2016/2/17,1150,1192,1210,739,508,613,734,516,209,131
2016/2/18,1090,1126,1037,719,401,600,704,513,199,110
2016/2/19,1086,1149,1045,676,565,662,729,525,145,117
2016/2/20,67,43,74,46,39,46,40,42,18,12
2016/2/21,0,0,0,0,0,0,0,0,0,0
2016/2/22,1261,966,816,637,420,527,613,407,142,131
2016/2/23,1037,1084,1073,783,469,724,777,480,253,141
2016/2/24,1036,1110,1098,922,513,719,673,532,236,117
2016/2/25,1105,1052,1135,810,470,659,713,562,465,116
2016/2/26,1272,1110,1260,906,960,824,1155,583,247,125
2016/2/27,68,63,87,54,31,47,68,58,17,11
2016/2/28,1,1,1,0,0,0,0,0,0,0
2016/2/29,1085,1075,1264,1110,1998,708,716,649,245,188
2016/3/1,1266,1041,992,575,463,701,1297,379,167,144
2016/3/2,1069,1100,1067,626,313,798,991,516,175,137
2016/3/3,1343,1175,1180,743,441,854,779,558,168,134
2016/3/4,1161,1062,1270,660,356,747,775,464,161,172
2016/3/5,63,71,84,66,29,52,51,59,12,2
2016/3/6,1,0,0,0,0,0,0,0,0,0
2016/3/7,997,885,991,513,352,604,603,373,118,148
2016/3/8,1032,1078,1061,538,403,802,673,464,133,140
2016/3/9,1242,1038,1227,591,406,694,629,506,137,135
2016/3/10,1110,1044,1128,666,553,871,667,508,172,181
2016/3/11,1149,1087,1232,638,394,669,1137,393,121,143
2016/3/12,63,78,83,45,42,73,52,48,18,7
2016/3/13,0,0,0,0,0,0,1,0,0,0
2016/3/14,908,878,1076,480,336,557,594,430,126,115
2016/3/15,1089,1090,1060,1115,446,765,711,498,168,209
2016/3/16,1116,974,1230,641,450,760,647,519,137,132
2016/3/17,1147,1026,1103,708,752,799,671,531,208,133
2016/3/18,1157,1061,1099,660,474,765,654,470,217,184
2016/3/19,71,96,109,63,54,65,67,76,19,9
2016/3/20,2,1,3,0,0,0,1,0,0,0
2016/3/21,1222,1003,1133,605,485,697,668,437,163,155
2016/3/22,1382,1301,1282,771,462,823,1039,588,162,203
2016/3/23,1338,1539,1593,873,772,903,924,560,171,212
2016/3/24,484,543,790,387,366,376,370,369,116,105
2016/3/25,0,2,0,0,1,1,0,2,0,0
2016/3/26,2,2,0,1,0,0,1,0,0,0
2016/3/27,0,0,0,0,0,0,0,0,0,0
2016/3/28,1308,1011,1287,786,513,835,623,586,150,169
2016/3/29,1308,1226,1882,960,493,926,841,565,700,151
2016/3/30,1187,1322,1591,1006,1418,896,1062,699,636,173
2016/3/31,1369,1243,1432,1258,2078,878,783,871,660,214
2016/4/1,1004,963,1031,557,394,796,661,477,125,151
2016/4/2,54,69,42,38,49,45,42,57,15,4
2016/4/3,1,0,0,1,0,1,0,0,0,0
2016/4/4,833,884,886,485,365,588,600,494,118,167
2016/4/5,935,1137,1168,661,494,760,1389,659,135,140
2016/4/6,978,1139,1187,603,472,780,718,585,133,138
2016/4/7,1286,1127,1170,605,517,845,637,514,118,167
2016/4/8,1076,1124,1435,562,595,798,1293,496,136,126
2016/4/9,82,75,77,85,63,104,40,50,8,4
2016/4/10,0,0,0,0,0,0,0,0,0,0
2016/4/11,1026,949,1076,491,462,615,896,428,99,105
2016/4/12,1030,1131,1407,596,588,708,976,455,158,120
2016/4/13,1156,1194,1380,572,787,723,642,566,129,170
2016/4/14,1239,1274,1196,568,572,769,718,521,129,210
2016/4/15,1196,1159,1254,924,637,652,731,529,238,119
2016/4/16,109,87,83,45,50,35,36,47,13,4
2016/4/17,0,0,0,0,0,0,0,0,0,0
2016/4/18,1049,1073,1193,506,456,553,616,432,131,120
2016/4/19,1175,1304,1299,771,528,593,788,562,323,119
2016/4/20,1545,1202,1396,828,777,714,750,573,146,135
2016/4/21,1,1,1,0,0,3,0,0,0,0
2016/4/22,387,296,308,119,152,154,137,117,37,28
2016/4/23,1,3,4,0,0,1,0,0,0,0
2016/4/24,0,0,0,0,0,0,0,0,0,0
2016/4/25,1513,1166,1684,716,683,693,797,585,287,136
2016/4/26,1621,1207,1813,682,688,781,861,594,178,192
2016/4/27,1634,1271,1857,767,765,752,754,561,280,169
2016/4/28,1647,1344,1384,763,754,774,1325,616,360,137
2016/4/29,1672,1274,1405,1074,1254,716,1004,625,277,168
2016/4/30,151,85,91,67,52,51,49,58,14,4
2016/5/1,1,0,1,1,0,0,0,0,0,0
2016/5/2,1021,865,945,422,353,645,618,399,131,151
2016/5/3,1355,1061,1360,486,406,695,777,541,172,122
2016/5/4,1319,1111,1547,566,418,742,1054,537,152,150
2016/5/5,1195,1167,1350,661,652,794,985,545,118,170
2016/5/6,898,895,1035,800,520,765,912,455,118,108
2016/5/7,30,60,61,21,29,33,23,39,5,6
2016/5/8,0,0,1,0,0,0,0,0,0,0
2016/5/9,879,980,1185,475,267,591,820,365,122,165
2016/5/10,1073,1022,1181,489,450,627,775,417,200,169
2016/5/11,949,1064,1175,607,446,659,735,513,127,128
2016/5/12,951,1037,1281,689,529,760,1090,450,131,138
2016/5/13,1106,1037,1222,502,363,630,791,471,119,112
2016/5/14,52,96,157,26,34,30,40,41,13,1
2016/5/15,0,0,0,0,0,0,0,0,0,0
2016/5/16,697,826,1106,421,332,532,536,365,100,131
2016/5/17,961,1120,1347,692,371,601,734,440,125,95
2016/5/18,1040,1120,1635,576,487,609,664,573,130,120
2016/5/19,1067,1182,1293,606,388,693,625,490,110,174
2016/5/20,1049,1815,1256,789,471,783,1044,501,140,125
2016/5/21,60,79,84,36,51,22,42,35,13,6
2016/5/22,0,0,0,0,0,0,0,0,0,0
2016/5/23,910,982,1364,817,373,638,601,457,192,242
2016/5/24,969,1160,1357,781,673,767,689,532,247,154
2016/5/25,1397,1174,1879,1306,1270,835,807,634,325,154
2016/5/26,46,30,51,4,9,18,27,10,2,5
2016/5/27,254,221,351,174,103,196,161,124,40,50
2016/5/28,29,47,50,26,25,36,40,37,5,9
2016/5/29,0,0,0,0,0,0,0,0,0,0
2016/5/30,1615,1003,1762,1249,1471,818,1127,735,512,162
2016/5/31,2826,1235,1719,1183,1502,1039,995,1117,341,267
2016/6/1,862,860,1241,545,476,720,944,446,115,175
2016/6/2,1067,941,2058,510,316,894,783,523,156,175
2016/6/3,1183,865,1198,565,347,833,723,488,125,118
2016/6/4,37,36,86,30,60,46,33,43,9,29
2016/6/5,0,0,0,0,0,0,0,0,0,0
2016/6/6,1006,727,969,699,302,648,737,377,150,86
2016/6/7,1461,700,1296,838,433,660,971,416,129,119
2016/6/8,1113,654,1208,621,436,664,715,404,116,131
2016/6/9,1203,649,1416,659,407,806,734,433,117,93
2016/6/10,1129,889,1252,632,509,680,764,433,111,126
2016/6/11,39,46,60,30,45,32,40,34,9,12
2016/6/12,0,0,0,0,0,0,0,0,0,0
2016/6/13,763,749,855,435,513,553,738,284,86,93
2016/6/14,1043,1113,1158,637,801,674,767,423,263,128
2016/6/15,999,1201,1216,730,564,688,725,485,280,154
2016/6/16,1062,1466,1109,640,606,707,1156,451,181,141
2016/6/17,1093,1340,1098,717,949,660,700,477,222,140
2016/6/18,39,71,88,46,46,43,46,43,17,12
2016/6/19,0,0,0,0,0,0,0,0,0,0
2016/6/20,900,1067,824,577,557,483,479,318,118,150
2016/6/21,1237,1157,965,570,670,591,641,429,155,152
2016/6/22,1114,1115,1327,636,642,696,648,396,207,142
2016/6/23,1211,1107,1350,607,506,665,543,456,149,127
2016/6/24,1159,845,1263,482,770,651,646,427,242,122
2016/6/25,20,30,44,15,20,16,37,17,4,1
2016/6/26,0,0,0,0,0,0,0,1,0,0
2016/6/27,1096,1052,1148,575,610,720,904,432,154,116
2016/6/28,1377,1101,1122,696,928,662,810,459,301,123
2016/6/29,1435,1205,2125,1106,819,881,653,575,325,196
2016/6/30,1853,1183,1652,963,1322,802,846,710,447,240
2016/7/1,1577,972,1191,651,667,785,618,467,475,169
2016/7/2,49,79,76,43,37,72,44,44,2,38
2016/7/3,7,9,0,2,0,1,0,1,0,0
2016/7/4,1302,931,1190,1065,440,765,622,429,134,142
2016/7/5,1627,1316,1465,980,677,999,854,499,206,189
2016/7/6,1366,1268,1422,905,451,864,739,470,191,192
2016/7/7,1380,1077,1367,702,717,869,793,468,194,158
2016/7/8,1187,1111,1389,653,494,976,683,409,209,146
2016/7/9,31,21,35,15,18,21,14,16,5,6
2016/7/10,0,0,0,0,0,0,0,0,0,0
2016/7/11,1082,991,1244,598,468,619,586,349,182,132
2016/7/12,1412,1113,1348,704,496,850,738,388,212,148
2016/7/13,1504,1010,1413,743,487,740,907,402,153,141
2016/7/14,1226,1029,1576,768,480,762,703,426,174,125
2016/7/15,1126,1026,1549,822,839,694,880,364,191,187
2016/7/16,33,51,44,23,28,24,21,39,8,7
2016/7/17,1,0,0,0,0,1,0,0,0,0
2016/7/18,986,771,1191,688,460,534,542,293,120,143
2016/7/19,1128,1216,1239,644,696,656,672,353,144,196
2016/7/20,1159,1012,1626,1046,874,707,582,355,152,170
2016/7/21,1433,1072,1227,1209,617,861,687,404,285,168
2016/7/22,1213,1008,1457,666,409,748,632,320,225,181
2016/7/23,49,78,87,34,31,48,44,42,15,14
2016/7/24,0,0,0,0,0,0,0,0,0,0
2016/7/25,1359,970,1184,556,488,648,775,332,242,116
2016/7/26,1447,1250,1245,968,431,747,1284,347,316,215
2016/7/27,1754,1137,1464,780,987,1047,739,435,285,213
2016/7/28,1512,1205,1690,873,753,928,931,464,815,109
2016/7/29,1659,1236,1748,1089,1276,846,962,454,397,187
2016/7/30,95,233,110,43,40,43,53,49,34,6
2016/7/31,2,0,1,0,0,0,0,0,0,0
2016/8/1,979,797,1031,540,431,710,539,286,188,172
2016/8/2,1341,1046,1408,601,543,832,780,364,231,181
2016/8/3,1085,1079,1569,1053,386,861,799,376,289,171
2016/8/4,1377,986,1497,733,365,849,600,405,270,127
2016/8/5,1356,1003,1430,655,306,973,679,317,290,113
2016/8/6,64,168,81,40,25,34,35,36,19,10
2016/8/7,1,0,0,0,0,0,0,0,0,0
2016/8/8,1155,950,1135,597,403,667,574,293,240,168
2016/8/9,1389,971,1357,581,328,707,965,349,276,140
2016/8/10,1042,971,1322,560,366,704,603,341,260,200
2016/8/11,1430,949,1430,690,500,773,742,377,286,153
2016/8/12,1188,980,1282,988,419,760,640,328,290,111
2016/8/13,62,55,87,45,30,28,60,44,19,2
2016/8/14,1,0,0,1,0,0,0,0,0,0
2016/8/15,764,635,820,440,281,414,513,277,166,99
2016/8/16,1041,874,1056,560,272,642,664,329,233,101
2016/8/17,1500,852,1548,1016,1072,763,1245,436,227,137
2016/8/18,1285,873,1381,696,577,844,650,413,411,115
2016/8/19,1488,753,1181,715,488,618,592,346,269,82
2016/8/20,66,37,71,43,31,37,51,34,24,1
2016/8/21,0,0,0,0,0,0,0,0,0,0
2016/8/22,1427,686,1058,804,897,577,791,316,227,90
2016/8/23,1310,675,1203,809,646,618,545,421,213,126
2016/8/24,1542,799,1379,746,913,774,651,510,264,147
2016/8/25,1287,761,1400,854,578,642,883,510,263,126
2016/8/26,1255,779,1371,829,671,753,846,403,336,148
2016/8/27,47,40,79,37,40,42,37,37,13,8
2016/8/28,0,0,0,0,0,0,0,0,0,0
2016/8/29,1319,619,1443,602,1033,676,788,376,239,117
2016/8/30,1315,724,1339,1462,842,896,674,450,305,126
2016/8/31,1451,925,1774,1374,1571,1025,1041,773,441,180
2016/9/1,1116,767,1201,569,458,755,664,397,195,151
2016/9/2,1132,760,1326,564,507,834,952,440,275,157
2016/9/3,55,46,73,35,39,45,50,46,22,7
2016/9/4,0,1,0,0,1,0,0,0,0,0
2016/9/5,1083,668,1375,540,459,699,601,410,203,116
2016/9/6,993,754,1332,1027,748,772,583,468,226,133
2016/9/7,3,3,5,8,2,3,1,2,0,0
2016/9/8,1161,668,1304,636,685,692,571,456,215,104
2016/9/9,1103,629,1375,705,415,689,644,394,220,122
2016/9/10,42,33,65,22,37,31,50,32,11,3
2016/9/11,1,0,1,0,0,0,0,0,0,0
2016/9/12,876,574,1104,525,337,660,578,376,208,125
2016/9/13,1101,667,1154,1189,371,617,1009,401,196,119
2016/9/14,1061,611,1636,708,445,659,893,420,264,121
2016/9/15,976,637,1155,957,381,581,678,465,221,119
2016/9/16,1244,584,1091,740,570,654,904,401,280,149
2016/9/17,46,33,86,44,28,39,36,31,13,3
2016/9/18,3,0,1,0,0,0,0,1,0,0
2016/9/19,884,493,1035,1011,421,576,1027,401,136,131
2016/9/20,959,534,1085,641,543,575,570,374,197,99
2016/9/21,1007,557,1285,743,446,621,637,482,222,140
2016/9/22,1134,507,1388,599,450,676,606,505,356,137
2016/9/23,1017,541,1792,1014,459,657,1218,528,372,128
2016/9/24,48,36,95,45,25,39,41,55,11,2
2016/9/25,0,0,1,0,0,0,0,0,0,1
2016/9/26,844,470,1090,531,445,544,863,487,234,169
2016/9/27,1000,570,1519,724,1095,607,849,537,240,136
2016/9/28,966,520,1295,718,589,790,1091,619,299,167
2016/9/29,1033,610,1639,1059,1282,825,699,612,863,151
2016/9/30,1084,566,1757,1338,895,751,1186,694,863,175
2016/10/1,36,34,77,42,30,35,59,56,15,13
2016/10/2,3,1,0,0,0,0,0,0,0,0
2016/10/3,844,472,1447,367,356,618,578,396,168,101
2016/10/4,890,526,1458,830,688,770,681,445,216,126
2016/10/5,930,600,1506,602,498,901,973,551,276,158
2016/10/6,1177,597,1682,959,540,743,771,559,271,143
2016/10/7,1196,582,1590,845,1487,808,703,506,212,135
2016/10/8,45,38,81,26,31,55,93,44,21,6
2016/10/9,0,0,0,0,0,0,0,0,0,0
2016/10/10,881,489,1126,567,328,562,1025,352,190,106
2016/10/11,1357,646,2092,796,612,664,967,445,230,134
2016/10/12,2,0,1,0,0,1,0,0,0,0
2016/10/13,1140,606,1322,685,409,673,673,486,261,110
2016/10/14,1791,559,1537,741,448,683,906,484,217,154
2016/10/15,49,41,70,52,37,46,60,47,17,4
2016/10/16,2,1,0,0,0,0,1,0,0,0
2016/10/17,1044,462,1155,569,405,582,631,402,217,98
2016/10/18,1188,535,1504,1473,476,584,568,463,449,117
2016/10/19,1242,574,1541,695,412,696,664,543,229,121
2016/10/20,1337,623,1480,851,516,771,1095,534,283,122
2016/10/21,1297,526,1421,1152,559,683,954,463,236,140
2016/10/22,43,34,84,48,23,39,51,41,17,7
2016/10/23,0,3,0,0,0,0,0,0,0,0
2016/10/24,919,451,1115,598,430,471,511,421,179,96
2016/10/25,1091,643,1335,654,875,661,564,480,308,154
2016/10/26,1287,755,1708,1106,745,859,885,592,443,150
2016/10/27,1310,646,1722,1004,717,873,1165,654,279,164
2016/10/28,1197,296,815,374,308,308,270,189,108,47
2016/10/29,71,40,87,71,42,44,62,62,17,7
2016/10/30,0,0,0,0,0,0,0,0,0,0
2016/10/31,2090,850,1787,1213,1156,906,1130,749,444,208
2016/11/1,1419,1005,2142,544,506,814,774,540,215,129
2016/11/2,3,3,0,0,0,0,1,1,0,0
2016/11/3,935,722,1373,527,320,790,715,453,219,116
2016/11/4,1172,784,1499,689,406,830,841,501,249,150
2016/11/5,56,57,98,38,32,49,70,54,23,5
2016/11/6,0,0,0,0,0,0,0,0,0,0
2016/11/7,1555,783,1849,1193,1068,766,880,476,242,120
2016/11/8,1655,784,2222,782,1439,899,867,524,262,160
2016/11/9,1282,876,1676,847,1009,879,1169,511,292,157
2016/11/10,1324,973,1340,737,1001,723,992,489,214,154
2016/11/11,1110,687,1672,657,555,663,671,480,317,192
2016/11/12,38,40,85,35,34,32,44,45,9,12
2016/11/13,0,0,0,0,0,0,0,0,0,0
2016/11/14,217,190,268,129,101,172,171,88,50,37
2016/11/15,0,0,0,0,0,0,0,0,0,0
2016/11/16,1694,788,2163,868,624,623,1096,508,264,109
2016/11/17,1532,840,1419,668,424,774,1154,576,275,165
2016/11/18,1455,834,1763,691,545,701,1253,479,240,189
2016/11/19,51,63,51,35,21,37,49,44,16,6
2016/11/20,0,0,0,0,0,1,0,0,0,0
2016/11/21,1138,677,1271,572,510,639,669,418,218,146
2016/11/22,1240,876,1523,1452,463,674,782,457,263,142
2016/11/23,1259,897,1639,843,1151,670,1471,518,403,153
2016/11/24,2138,1430,1712,1420,757,788,766,551,364,158
2016/11/25,1212,882,1560,1532,471,676,818,486,324,139
2016/11/26,45,33,89,56,26,38,52,38,17,4
2016/11/27,1,0,1,0,1,0,0,1,0,0
2016/11/28,909,751,1229,616,457,612,647,434,249,105
2016/11/29,1123,1144,1690,961,992,772,743,611,417,160
2016/11/30,2581,1070,2490,1311,1524,924,1008,811,697,209
2016/12/1,967,1235,1498,581,349,747,682,489,256,114
2016/12/2,1214,1080,1863,638,771,889,1341,533,286,176
2016/12/3,64,54,82,27,25,55,68,47,18,3
2016/12/4,0,0,0,0,0,0,0,0,0,0
2016/12/5,1260,1342,1769,686,637,739,822,450,262,142
2016/12/6,1412,1096,1862,676,657,913,852,528,285,165
2016/12/7,1119,1068,1628,775,509,852,750,580,379,183
2016/12/8,896,771,1231,478,385,597,512,438,228,119
2016/12/9,1165,942,1402,584,398,681,691,486,248,144
2016/12/10,49,68,91,41,24,43,59,38,19,6
2016/12/11,0,0,0,0,0,0,0,0,0,0
2016/12/12,1491,1038,2078,632,733,708,983,454,262,137
2016/12/13,1225,1045,1738,1264,463,823,974,499,353,127
2016/12/14,1326,1120,1727,881,885,801,726,578,295,132
2016/12/15,1495,1193,1859,1188,559,885,974,652,321,164
2016/12/16,1716,1018,1576,872,777,771,713,607,383,103
2016/12/17,56,60,80,28,19,54,74,48,16,8
2016/12/18,0,0,0,0,0,0,0,0,0,0
2016/12/19,1227,1003,1593,654,527,719,1087,516,269,173
2016/12/20,1345,1067,1711,855,600,841,798,644,599,196
2016/12/21,1542,1196,1956,1051,698,1013,792,711,378,185
2016/12/22,1357,1132,2075,1070,826,1009,854,646,353,201
2016/12/23,862,770,1284,527,739,552,462,271,200,111
2016/12/24,0,2,1,0,0,0,1,0,0,1
2016/12/25,0,0,0,0,0,0,0,0,0,0
2016/12/26,961,919,1464,807,1033,764,612,527,328,163
2016/12/27,1221,1181,1996,983,780,1058,772,665,313,178
2016/12/28,2479,1207,2190,1020,664,1127,970,816,626,210
2016/12/29,2597,2275,1933,1038,856,1046,818,627,337,171
2016/12/30,355,290,529,180,108,237,701,134,43,40
2016/12/31,0,1,0,0,2,0,0,0,0,0
2017/1/1,0,0,0,0,0,0,0,0,0,0
2017/1/2,573,477,697,277,131,531,306,202,133,44
2017/1/3,727,863,1223,495,279,746,485,359,205,82
2017/1/4,905,982,1274,576,334,892,561,381,257,90
2017/1/5,1176,1057,1291,604,312,751,588,536,253,86
2017/1/6,1021,1025,1365,614,384,729,612,328,206,87
2017/1/7,18,46,42,13,9,28,26,16,12,1
2017/1/8,0,0,0,0,0,0,0,0,0,0
2017/1/9,976,819,1178,526,362,625,548,299,166,99
2017/1/10,1147,1027,1458,579,420,633,463,314,187,92
2017/1/11,1030,917,1426,594,553,802,743,372,206,136
2017/1/12,885,1082,1543,605,343,665,597,352,218,112
2017/1/13,867,834,1417,563,729,593,535,324,218,95
2017/1/14,13,18,28,10,3,11,9,4,4,3
2017/1/15,0,0,0,0,0,0,0,0,0,0
2017/1/16,724,819,1188,521,486,463,454,291,177,74
2017/1/17,804,817,1226,511,280,463,545,351,220,90
2017/1/18,903,829,1292,568,322,505,620,408,213,77
2017/1/19,930,829,1293,550,480,520,562,396,409,105
2017/1/20,787,761,1138,1063,273,390,614,406,198,89
2017/1/21,22,23,43,13,4,13,19,10,6,0
2017/1/22,0,0,0,0,0,0,0,0,0,0
2017/1/23,719,738,1117,496,270,419,495,319,165,73
2017/1/24,895,750,1001,603,321,449,577,435,267,99
2017/1/25,977,723,1073,797,400,397,474,366,189,88
2017/1/26,984,849,1014,1028,434,539,624,513,195,104
2017/1/27,887,850,1227,759,446,568,624,486,252,75
2017/1/28,42,33,67,35,16,25,32,37,9,4
2017/1/29,2,0,0,0,0,0,0,0,0,0
2017/1/30,652,751,980,670,430,505,480,503,334,124
2017/1/31,1185,943,2044,1167,1041,629,702,731,685,109
2017/2/1,846,868,1132,538,303,569,642,464,313,105
2017/2/2,1072,938,1656,496,330,587,664,533,238,84
2017/2/3,1181,1042,1202,523,323,601,708,535,275,103
2017/2/4,43,85,76,42,25,33,54,42,12,4
2017/2/5,0,0,0,0,0,0,0,0,0,0
2017/2/6,939,912,1054,427,228,579,618,413,198,92
2017/2/7,916,971,1161,447,282,463,611,437,186,114
2017/2/8,891,1038,1175,562,602,564,650,478,215,82
2017/2/9,972,1126,1219,697,414,609,682,569,245,150
2017/2/10,1063,921,1094,863,323,620,575,473,254,119
2017/2/11,42,60,62,27,13,30,43,35,28,3
2017/2/12,0,0,0,0,0,0,0,0,0,0
2017/2/13,796,812,920,465,313,504,522,447,167,114
2017/2/14,864,961,1617,463,323,573,586,439,223,141
2017/2/15,931,959,1112,719,592,598,652,534,290,120
2017/2/16,1145,950,1135,728,368,641,739,549,261,116
2017/2/17,1383,937,1283,722,440,589,615,529,306,103
2017/2/18,40,51,77,34,11,32,44,38,20,6
2017/2/19,0,0,0,0,0,0,0,0,1,1
2017/2/20,992,851,1039,614,348,584,654,455,183,125
2017/2/21,1210,901,1175,1180,847,674,659,595,303,106
2017/2/22,1448,1266,1576,997,882,763,787,672,561,115
2017/2/23,1170,1260,1854,866,970,800,771,618,502,136
2017/2/24,952,969,1552,851,1149,694,677,512,300,119
2017/2/25,15,23,34,22,11,9,16,19,9,3
2017/2/26,0,3,0,0,0,0,0,0,1,0
2017/2/27,0,6,3,0,1,1,5,1,0,0
2017/2/28,6,1,9,2,3,1,2,0,0,0
2017/3/1,194,255,384,135,80,201,193,140,58,36
2017/3/2,983,1061,1557,618,328,675,604,485,205,117
2017/3/3,941,1097,1516,516,421,708,1366,525,271,179
2017/3/4,36,53,58,36,11,27,35,31,12,14
2017/3/5,0,0,0,0,0,0,0,0,0,0
2017/3/6,803,849,1238,528,355,718,648,441,197,106
2017/3/7,1095,980,1411,673,496,687,667,538,226,166
2017/3/8,1046,980,1422,748,399,919,720,531,274,114
2017/3/9,974,1339,1415,670,382,655,759,463,322,122
2017/3/10,1051,1036,1394,633,411,753,707,440,290,127
2017/3/11,30,41,53,31,29,32,45,44,15,2
2017/3/12,0,0,0,0,0,0,0,0,1,0
2017/3/13,905,901,1115,608,318,510,585,378,243,163
2017/3/14,978,1031,1129,710,401,617,648,391,335,125
2017/3/15,1041,889,1158,761,664,513,669,454,262,135
2017/3/16,902,952,1451,634,667,842,1302,544,285,172
2017/3/17,1183,1187,1148,924,537,623,723,454,280,137
2017/3/18,38,52,88,33,13,31,46,46,14,4
2017/3/19,0,0,0,0,0,0,0,0,0,0
2017/3/20,767,885,990,569,305,543,606,414,252,164
2017/3/21,1078,886,1382,633,465,738,765,471,457,150
2017/3/22,977,897,1221,849,541,903,800,691,395,138
2017/3/23,1044,1101,1306,858,483,862,985,586,329,126
2017/3/24,1124,1528,1301,996,594,725,782,572,517,134
2017/3/25,49,132,158,45,61,52,71,48,40,5
2017/3/26,1,0,0,0,0,0,1,0,0,1
2017/3/27,944,1052,1123,614,428,684,653,439,327,107
2017/3/28,1194,1425,1295,817,652,811,839,544,549,185
2017/3/29,1097,1171,1477,1397,715,822,907,668,435,96
2017/3/30,1237,1302,1823,1107,1590,997,1218,794,1337,172
2017/3/31,2020,1528,2398,1291,1740,981,1255,858,746,154
2017/4/1,43,56,94,45,29,68,78,60,18,17
2017/4/2,0,0,0,0,0,0,0,0,0,0
2017/4/3,682,1010,1140,454,312,673,667,491,150,126
2017/4/4,1040,1284,1357,634,389,826,1270,615,158,146
2017/4/5,824,1146,1441,788,379,800,944,652,179,121
2017/4/6,923,1065,1363,641,447,825,876,660,227,170
2017/4/7,1190,1132,1373,993,439,851,861,667,208,103
2017/4/8,31,47,99,34,22,40,52,66,17,0
2017/4/9,0,1,0,3,0,0,0,0,0,0
2017/4/10,853,1006,1313,626,366,700,756,541,182,171
2017/4/11,933,1088,1378,836,940,863,853,606,222,151
2017/4/12,1270,1183,1818,1418,472,1103,937,686,260,146
2017/4/13,489,556,707,316,220,410,451,388,121,63
2017/4/14,0,4,0,0,0,0,0,0,0,0
2017/4/15,1,1,2,0,1,4,2,4,1,0
2017/4/16,0,0,0,0,0,0,0,0,0,0
2017/4/17,1002,1388,1533,720,1176,603,722,560,349,172
2017/4/18,1053,1134,1627,732,792,864,927,656,204,140
2017/4/19,1202,1153,1424,861,741,961,940,620,354,172
2017/4/20,845,1110,1620,1027,580,760,796,557,224,172
2017/4/21,3,2,1,1,1,0,0,0,0,0
2017/4/22,20,24,45,21,19,19,29,23,16,1
2017/4/23,1,3,4,1,0,0,0,0,0,0
2017/4/24,717,742,1027,495,443,630,619,473,198,143
2017/4/25,1147,1167,1131,697,647,777,670,545,208,143
2017/4/26,1267,1243,1624,1504,925,920,853,673,367,173
2017/4/27,1413,1453,3197,1340,1354,1097,975,718,345,216
2017/4/28,1598,782,1320,816,1163,667,656,509,213,130
2017/4/29,37,43,69,47,39,33,51,63,19,7
2017/4/30,0,0,1,0,0,0,0,0,0,0
2017/5/1,1,0,0,0,0,0,0,0,0,0
2017/5/2,764,925,1136,451,282,641,595,451,154,105
2017/5/3,1193,1034,1331,660,350,731,810,566,230,106
2017/5/4,996,1120,1418,694,331,849,857,602,236,162
2017/5/5,1149,1849,1445,687,365,774,778,572,233,123
2017/5/6,41,61,72,41,47,43,74,55,18,12
2017/5/7,0,0,0,0,0,0,0,0,0,0
2017/5/8,1016,783,1144,471,493,817,627,418,200,89
2017/5/9,1156,1323,1490,813,514,692,869,580,259,141
2017/5/10,976,1861,1378,778,495,801,1011,554,283,104
2017/5/11,1150,1114,1543,831,536,769,871,582,230,165
2017/5/12,1139,1308,1493,942,598,693,729,505,223,125
2017/5/13,55,52,86,51,29,37,47,50,16,5
2017/5/14,0,0,0,0,1,0,0,0,0,0
2017/5/15,932,891,1150,583,263,595,550,417,142,97
2017/5/16,1049,907,1345,629,616,717,884,522,222,137
2017/5/17,1231,1035,1364,884,777,764,823,543,220,162
2017/5/18,1422,1290,1862,1163,839,791,909,580,215,145
2017/5/19,1312,1057,1209,907,429,771,729,566,398,109
2017/5/20,29,48,64,35,20,39,53,45,6,8
2017/5/21,0,0,0,0,0,0,0,0,0,0
2017/5/22,1078,881,1827,861,468,591,612,474,176,124
2017/5/23,1634,1003,1191,907,640,716,823,542,166,129
2017/5/24,1163,974,1337,873,432,734,922,564,180,137
2017/5/25,939,1151,2080,1380,1255,817,737,656,261,169
2017/5/26,1636,1114,1523,901,681,793,718,586,217,203
2017/5/27,42,81,109,59,33,57,65,50,22,4
2017/5/28,0,0,0,0,0,0,0,0,0,0
2017/5/29,942,1021,1343,1025,919,659,740,511,216,162
2017/5/30,1120,1132,2289,1278,1238,791,734,627,277,154
2017/5/31,1763,1513,2415,1496,2711,893,926,923,294,245
2017/6/1,811,1670,1234,690,314,753,623,530,204,140
2017/6/2,872,1021,1449,1000,355,859,939,568,206,171
2017/6/3,47,52,95,42,17,35,37,44,11,2
2017/6/4,0,0,0,0,0,0,0,0,0,0
2017/6/5,885,998,1318,653,324,706,891,485,172,145
2017/6/6,993,1155,1422,775,333,735,935,529,205,195
